timestamp,value
1/1/2021 2:45,11
1/1/2021 2:45,72
1/1/2021 2:45,71
1/1/2021 2:46,90
1/1/2021 2:46,24
1/1/2021 2:46,66
1/1/2021 2:46,61
1/1/2021 2:46,36
1/1/2021 2:46,85
1/1/2021 2:46,7
1/1/2021 2:46,51
1/1/2021 2:46,32
1/1/2021 2:46,80
1/1/2021 2:46,41
1/1/2021 2:46,75
1/1/2021 2:46,26
1/1/2021 2:46,22
1/1/2021 2:46,63
1/1/2021 2:46,19
1/1/2021 2:46,18
1/1/2021 2:46,7
1/1/2021 2:46,92
1/1/2021 2:46,89
1/1/2021 2:46,59
1/1/2021 2:46,75
1/1/2021 2:46,16
1/1/2021 2:46,72
1/1/2021 2:46,38
1/1/2021 2:46,11
1/1/2021 2:46,88
1/1/2021 2:47,78
1/1/2021 2:47,95
1/1/2021 2:47,42
1/1/2021 2:47,97
1/1/2021 2:47,53
1/1/2021 2:47,68
1/1/2021 2:47,81
1/1/2021 2:47,88
1/1/2021 2:47,89
1/1/2021 2:47,85
1/1/2021 2:47,30
1/1/2021 2:47,75
1/1/2021 2:47,4
1/1/2021 2:47,22
1/1/2021 2:47,8
1/1/2021 2:47,92
1/1/2021 2:47,79
1/1/2021 2:47,63
1/1/2021 2:47,7
1/1/2021 2:47,19
1/1/2021 2:47,36
1/1/2021 2:47,74
1/1/2021 2:47,32
1/1/2021 2:47,30
1/1/2021 2:47,53
1/1/2021 2:47,43
1/1/2021 2:47,88
1/1/2021 2:47,60
1/1/2021 2:47,37
1/1/2021 2:47,83
1/1/2021 2:48,43
1/1/2021 2:48,29
1/1/2021 2:48,98
1/1/2021 2:48,44
1/1/2021 2:48,90
1/1/2021 2:48,58
1/1/2021 2:48,58
1/1/2021 2:48,48
1/1/2021 2:48,9
1/1/2021 2:48,10
1/1/2021 2:48,46
1/1/2021 2:48,99
1/1/2021 2:48,16
1/1/2021 2:48,75
1/1/2021 2:48,52
1/1/2021 2:48,82
1/1/2021 2:48,15
1/1/2021 2:48,17
1/1/2021 2:48,51
1/1/2021 2:48,47
1/1/2021 2:48,42
1/1/2021 2:48,48
1/1/2021 2:48,11
1/1/2021 2:48,9
1/1/2021 2:48,70
1/1/2021 2:48,0
1/1/2021 2:48,35
1/1/2021 2:48,36
1/1/2021 2:48,23
1/1/2021 2:48,24
1/1/2021 2:48,6
1/1/2021 2:48,80
1/1/2021 2:49,93
1/1/2021 2:49,23
1/1/2021 2:49,10
1/1/2021 2:49,72
1/1/2021 2:49,67
1/1/2021 2:49,91
1/1/2021 2:49,82
1/1/2021 2:49,87
1/1/2021 2:49,96
1/1/2021 2:49,33
1/1/2021 2:49,70
1/1/2021 2:49,30
1/1/2021 2:49,92
1/1/2021 2:49,1
1/1/2021 2:49,14
1/1/2021 2:49,56
1/1/2021 2:49,74
1/1/2021 2:49,65
1/1/2021 2:49,15
1/1/2021 2:49,76
1/1/2021 2:49,36
1/1/2021 2:49,80
1/1/2021 2:49,43
1/1/2021 2:49,18
1/1/2021 2:49,7
1/1/2021 2:49,40
1/1/2021 2:49,74
1/1/2021 2:49,87
1/1/2021 2:49,25
1/1/2021 2:49,82
1/1/2021 2:50,28
1/1/2021 2:50,65
1/1/2021 2:50,57
1/1/2021 2:50,69
1/1/2021 2:50,91
1/1/2021 2:50,70
1/1/2021 2:50,72
1/1/2021 2:50,24
1/1/2021 2:50,96
1/1/2021 2:50,64
1/1/2021 2:50,17
1/1/2021 2:50,10
1/1/2021 2:50,81
1/1/2021 2:50,77
1/1/2021 2:50,90
1/1/2021 2:50,92
1/1/2021 2:50,52
1/1/2021 2:50,16
1/1/2021 2:50,85
1/1/2021 2:50,24
1/1/2021 2:50,1
1/1/2021 2:50,85
1/1/2021 2:50,88
1/1/2021 2:50,25
1/1/2021 2:50,38
1/1/2021 2:50,83
1/1/2021 2:50,32
1/1/2021 2:50,80
1/1/2021 2:51,15
1/1/2021 2:51,91
1/1/2021 2:51,87
1/1/2021 2:51,18
1/1/2021 2:51,85
1/1/2021 2:51,73
1/1/2021 2:51,45
1/1/2021 2:51,90
1/1/2021 2:51,89
1/1/2021 2:51,77
1/1/2021 2:51,66
1/1/2021 2:51,62
1/1/2021 2:51,62
1/1/2021 2:51,27
1/1/2021 2:51,92
1/1/2021 2:51,39
1/1/2021 2:51,48
1/1/2021 2:51,56
1/1/2021 2:51,83
1/1/2021 2:51,63
1/1/2021 2:51,97
1/1/2021 2:51,69
1/1/2021 2:51,75
1/1/2021 2:51,42
1/1/2021 2:51,22
1/1/2021 2:52,64
1/1/2021 2:52,5
1/1/2021 2:52,24
1/1/2021 2:52,89
1/1/2021 2:52,71
1/1/2021 2:52,98
1/1/2021 2:52,64
1/1/2021 2:52,59
1/1/2021 2:52,45
1/1/2021 2:52,35
1/1/2021 2:52,57
1/1/2021 2:52,75
1/1/2021 2:52,37
1/1/2021 2:52,41
1/1/2021 2:52,35
1/1/2021 2:52,40
1/1/2021 2:52,55
1/1/2021 2:52,72
1/1/2021 2:52,54
1/1/2021 2:52,9
1/1/2021 2:52,59
1/1/2021 2:52,42
1/1/2021 2:52,69
1/1/2021 2:52,62
1/1/2021 2:52,74
1/1/2021 2:53,46
1/1/2021 2:53,1
1/1/2021 2:53,97
1/1/2021 2:53,70
1/1/2021 2:53,37
1/1/2021 2:53,41
1/1/2021 2:53,10
1/1/2021 2:53,64
1/1/2021 2:53,1
1/1/2021 2:53,84
1/1/2021 2:53,19
1/1/2021 2:53,60
1/1/2021 2:53,86
1/1/2021 2:53,20
1/1/2021 2:53,87
1/1/2021 2:53,21
1/1/2021 2:53,19
1/1/2021 2:53,81
1/1/2021 2:53,0
1/1/2021 2:53,96
1/1/2021 2:53,13
1/1/2021 2:53,68
1/1/2021 2:53,74
1/1/2021 2:53,59
1/1/2021 2:53,76
1/1/2021 2:53,53
1/1/2021 2:53,65
1/1/2021 2:53,37
1/1/2021 2:53,74
1/1/2021 2:53,50
1/1/2021 2:54,34
1/1/2021 2:54,42
1/1/2021 2:54,80
1/1/2021 2:54,57
1/1/2021 2:54,2
1/1/2021 2:54,9
1/1/2021 2:54,58
1/1/2021 2:54,75
1/1/2021 2:54,46
1/1/2021 2:54,41
1/1/2021 2:54,93
1/1/2021 2:54,31
1/1/2021 2:54,31
1/1/2021 2:54,0
1/1/2021 2:54,55
1/1/2021 2:54,29
1/1/2021 2:54,51
1/1/2021 2:54,21
1/1/2021 2:54,48
1/1/2021 2:54,0
1/1/2021 2:54,83
1/1/2021 2:54,39
1/1/2021 2:54,44
1/1/2021 2:54,42
1/1/2021 2:54,47
1/1/2021 2:54,6
1/1/2021 2:54,15
1/1/2021 2:55,0
1/1/2021 2:55,82
1/1/2021 2:55,80
1/1/2021 2:55,63
1/1/2021 2:55,89
1/1/2021 2:55,85
1/1/2021 2:55,61
1/1/2021 2:55,65
1/1/2021 2:55,29
1/1/2021 2:55,36
1/1/2021 2:55,3
1/1/2021 2:55,76
1/1/2021 2:55,76
1/1/2021 2:55,17
1/1/2021 2:55,65
1/1/2021 2:55,57
1/1/2021 2:55,82
1/1/2021 2:55,64
1/1/2021 2:55,84
1/1/2021 2:55,8
1/1/2021 2:55,59
1/1/2021 2:55,98
1/1/2021 2:55,68
1/1/2021 2:55,24
1/1/2021 2:55,5
1/1/2021 2:55,8
1/1/2021 2:55,48
1/1/2021 2:56,96
1/1/2021 2:56,59
1/1/2021 2:56,69
1/1/2021 2:56,30
1/1/2021 2:56,97
1/1/2021 2:56,61
1/1/2021 2:56,57
1/1/2021 2:56,13
1/1/2021 2:56,35
1/1/2021 2:56,35
1/1/2021 2:56,78
1/1/2021 2:56,7
1/1/2021 2:56,25
1/1/2021 2:56,35
1/1/2021 2:56,84
1/1/2021 2:56,27
1/1/2021 2:56,79
1/1/2021 2:56,75
1/1/2021 2:56,79
1/1/2021 2:56,50
1/1/2021 2:56,81
1/1/2021 2:56,9
1/1/2021 2:56,38
1/1/2021 2:56,81
1/1/2021 2:56,38
1/1/2021 2:56,64
1/1/2021 2:56,14
1/1/2021 2:56,59
1/1/2021 2:56,60
1/1/2021 2:56,19
1/1/2021 2:56,86
1/1/2021 2:56,47
1/1/2021 2:56,97
1/1/2021 2:56,60
1/1/2021 2:56,9
1/1/2021 2:56,53
1/1/2021 2:56,83
1/1/2021 2:56,64
1/1/2021 2:56,76
1/1/2021 2:56,79
1/1/2021 2:56,14
1/1/2021 2:57,10
1/1/2021 2:57,41
1/1/2021 2:57,95
1/1/2021 2:57,98
1/1/2021 2:57,63
1/1/2021 2:57,9
1/1/2021 2:57,76
1/1/2021 2:57,58
1/1/2021 2:57,69
1/1/2021 2:57,29
1/1/2021 2:57,16
1/1/2021 2:57,19
1/1/2021 2:57,72
1/1/2021 2:57,0
1/1/2021 2:57,3
1/1/2021 2:57,53
1/1/2021 2:57,24
1/1/2021 2:57,2
1/1/2021 2:57,85
1/1/2021 2:57,42
1/1/2021 2:57,93
1/1/2021 2:57,93
1/1/2021 2:57,65
1/1/2021 2:57,31
1/1/2021 2:57,15
1/1/2021 2:57,75
1/1/2021 2:57,0
1/1/2021 2:57,47
1/1/2021 2:58,52
1/1/2021 2:58,7
1/1/2021 2:58,73
1/1/2021 2:58,18
1/1/2021 2:58,37
1/1/2021 2:58,10
1/1/2021 2:58,19
1/1/2021 2:58,49
1/1/2021 2:58,73
1/1/2021 2:58,25
1/1/2021 2:58,60
1/1/2021 2:58,69
1/1/2021 2:58,77
1/1/2021 2:58,67
1/1/2021 2:58,18
1/1/2021 2:58,92
1/1/2021 2:58,29
1/1/2021 2:58,70
1/1/2021 2:58,25
1/1/2021 2:58,88
1/1/2021 2:58,40
1/1/2021 2:58,99
1/1/2021 2:58,22
1/1/2021 2:58,46
1/1/2021 2:59,72
1/1/2021 2:59,27
1/1/2021 2:59,76
1/1/2021 2:59,76
1/1/2021 2:59,58
1/1/2021 2:59,65
1/1/2021 2:59,53
1/1/2021 2:59,39
1/1/2021 2:59,27
1/1/2021 2:59,64
1/1/2021 2:59,73
1/1/2021 2:59,3
1/1/2021 2:59,98
1/1/2021 2:59,9
1/1/2021 2:59,44
1/1/2021 2:59,79
1/1/2021 2:59,74
1/1/2021 2:59,66
1/1/2021 2:59,13
1/1/2021 2:59,33
1/1/2021 2:59,57
1/1/2021 2:59,57
1/1/2021 2:59,81
1/1/2021 2:59,29
1/1/2021 2:59,24
1/1/2021 3:00,66
1/1/2021 3:00,85
1/1/2021 3:00,80
1/1/2021 3:00,99
1/1/2021 3:00,20
1/1/2021 3:00,75
1/1/2021 3:00,95
1/1/2021 3:00,10
1/1/2021 3:00,19
1/1/2021 3:00,52
1/1/2021 3:00,46
1/1/2021 3:00,74
1/1/2021 3:00,51
1/1/2021 3:00,7
1/1/2021 3:00,3
1/1/2021 3:00,26
1/1/2021 3:00,43
1/1/2021 3:00,39
1/1/2021 3:00,93
1/1/2021 3:00,47
1/1/2021 3:00,84
1/1/2021 3:00,10
1/1/2021 3:00,72
1/1/2021 3:00,3
1/1/2021 3:00,72
1/1/2021 3:00,76
1/1/2021 3:00,25
1/1/2021 3:00,18
1/1/2021 3:00,87
1/1/2021 3:00,76
1/1/2021 3:00,57
1/1/2021 3:00,27
1/1/2021 3:00,65
1/1/2021 3:00,76
1/1/2021 3:00,57
1/1/2021 3:01,16
1/1/2021 3:01,29
1/1/2021 3:01,61
1/1/2021 3:01,46
1/1/2021 3:01,15
1/1/2021 3:01,65
1/1/2021 3:01,95
1/1/2021 3:01,2
1/1/2021 3:01,11
1/1/2021 3:01,15
1/1/2021 3:01,79
1/1/2021 3:01,48
1/1/2021 3:01,61
1/1/2021 3:01,48
1/1/2021 3:01,29
1/1/2021 3:01,58
1/1/2021 3:01,81
1/1/2021 3:01,77
1/1/2021 3:01,93
1/1/2021 3:01,96
1/1/2021 3:01,61
1/1/2021 3:01,78
1/1/2021 3:01,14
1/1/2021 3:01,43
1/1/2021 3:01,94
1/1/2021 3:01,88
1/1/2021 3:01,51
1/1/2021 3:02,65
1/1/2021 3:02,19
1/1/2021 3:02,32
1/1/2021 3:02,71
1/1/2021 3:02,72
1/1/2021 3:02,60
1/1/2021 3:02,60
1/1/2021 3:02,14
1/1/2021 3:02,2
1/1/2021 3:02,53
1/1/2021 3:02,13
1/1/2021 3:02,35
1/1/2021 3:02,81
1/1/2021 3:02,81
1/1/2021 3:02,66
1/1/2021 3:02,90
1/1/2021 3:02,74
1/1/2021 3:02,4
1/1/2021 3:02,82
1/1/2021 3:02,56
1/1/2021 3:02,92
1/1/2021 3:02,19
1/1/2021 3:02,36
1/1/2021 3:02,2
1/1/2021 3:02,72
1/1/2021 3:02,40
1/1/2021 3:02,84
1/1/2021 3:02,15
1/1/2021 3:03,12
1/1/2021 3:03,50
1/1/2021 3:03,51
1/1/2021 3:03,99
1/1/2021 3:03,64
1/1/2021 3:03,62
1/1/2021 3:03,50
1/1/2021 3:03,8
1/1/2021 3:03,39
1/1/2021 3:03,54
1/1/2021 3:03,42
1/1/2021 3:03,23
1/1/2021 3:03,99
1/1/2021 3:03,74
1/1/2021 3:03,61
1/1/2021 3:03,17
1/1/2021 3:03,62
1/1/2021 3:03,83
1/1/2021 3:03,24
1/1/2021 3:03,24
1/1/2021 3:03,10
1/1/2021 3:03,72
1/1/2021 3:03,88
1/1/2021 3:03,95
1/1/2021 3:03,13
1/1/2021 3:03,0
1/1/2021 3:03,58
1/1/2021 3:03,68
1/1/2021 3:03,4
1/1/2021 3:03,18
1/1/2021 3:04,93
1/1/2021 3:04,49
1/1/2021 3:04,15
1/1/2021 3:04,1
1/1/2021 3:04,13
1/1/2021 3:04,89
1/1/2021 3:04,57
1/1/2021 3:04,15
1/1/2021 3:04,89
1/1/2021 3:04,46
1/1/2021 3:04,13
1/1/2021 3:04,54
1/1/2021 3:04,82
1/1/2021 3:04,71
1/1/2021 3:04,26
1/1/2021 3:04,98
1/1/2021 3:04,71
1/1/2021 3:04,67
1/1/2021 3:04,62
1/1/2021 3:04,64
1/1/2021 3:04,67
1/1/2021 3:04,62
1/1/2021 3:04,96
1/1/2021 3:04,89
1/1/2021 3:04,80
1/1/2021 3:04,86
1/1/2021 3:04,78
1/1/2021 3:04,65
1/1/2021 3:04,18
1/1/2021 3:04,10
1/1/2021 3:04,9
1/1/2021 3:04,40
1/1/2021 3:04,26
1/1/2021 3:04,59
1/1/2021 3:05,72
1/1/2021 3:05,9
1/1/2021 3:05,69
1/1/2021 3:05,75
1/1/2021 3:05,52
1/1/2021 3:05,73
1/1/2021 3:05,53
1/1/2021 3:05,78
1/1/2021 3:05,57
1/1/2021 3:05,9
1/1/2021 3:05,9
1/1/2021 3:05,27
1/1/2021 3:05,29
1/1/2021 3:05,66
1/1/2021 3:05,78
1/1/2021 3:05,84
1/1/2021 3:05,91
1/1/2021 3:05,22
1/1/2021 3:05,62
1/1/2021 3:05,39
1/1/2021 3:05,43
1/1/2021 3:05,23
1/1/2021 3:05,89
1/1/2021 3:05,32
1/1/2021 3:05,15
1/1/2021 3:06,85
1/1/2021 3:06,56
1/1/2021 3:06,30
1/1/2021 3:06,57
1/1/2021 3:06,63
1/1/2021 3:06,94
1/1/2021 3:06,95
1/1/2021 3:06,95
1/1/2021 3:06,84
1/1/2021 3:06,51
1/1/2021 3:06,27
1/1/2021 3:06,94
1/1/2021 3:06,78
1/1/2021 3:06,18
1/1/2021 3:06,14
1/1/2021 3:06,5
1/1/2021 3:06,83
1/1/2021 3:06,25
1/1/2021 3:06,91
1/1/2021 3:06,50
1/1/2021 3:06,72
1/1/2021 3:06,52
1/1/2021 3:07,12
1/1/2021 3:07,18
1/1/2021 3:07,23
1/1/2021 3:07,28
1/1/2021 3:07,16
1/1/2021 3:07,67
1/1/2021 3:07,60
1/1/2021 3:07,92
1/1/2021 3:07,73
1/1/2021 3:07,1
1/1/2021 3:07,48
1/1/2021 3:07,69
1/1/2021 3:07,71
1/1/2021 3:07,0
1/1/2021 3:07,60
1/1/2021 3:07,2
1/1/2021 3:07,67
1/1/2021 3:07,36
1/1/2021 3:07,50
1/1/2021 3:07,37
1/1/2021 3:07,82
1/1/2021 3:07,9
1/1/2021 3:07,48
1/1/2021 3:07,29
1/1/2021 3:08,30
1/1/2021 3:08,51
1/1/2021 3:08,22
1/1/2021 3:08,47
1/1/2021 3:08,5
1/1/2021 3:08,37
1/1/2021 3:08,68
1/1/2021 3:08,70
1/1/2021 3:08,46
1/1/2021 3:08,78
1/1/2021 3:08,12
1/1/2021 3:08,92
1/1/2021 3:08,72
1/1/2021 3:08,17
1/1/2021 3:08,79
1/1/2021 3:08,32
1/1/2021 3:08,72
1/1/2021 3:08,58
1/1/2021 3:08,2
1/1/2021 3:08,13
1/1/2021 3:08,1
1/1/2021 3:08,23
1/1/2021 3:08,77
1/1/2021 3:08,70
1/1/2021 3:08,36
1/1/2021 3:08,90
1/1/2021 3:09,64
1/1/2021 3:09,3
1/1/2021 3:09,85
1/1/2021 3:09,10
1/1/2021 3:09,10
1/1/2021 3:09,0
1/1/2021 3:09,76
1/1/2021 3:09,85
1/1/2021 3:09,90
1/1/2021 3:09,77
1/1/2021 3:09,46
1/1/2021 3:09,68
1/1/2021 3:09,57
1/1/2021 3:09,35
1/1/2021 3:09,97
1/1/2021 3:09,70
1/1/2021 3:09,41
1/1/2021 3:09,73
1/1/2021 3:09,80
1/1/2021 3:09,29
1/1/2021 3:09,20
1/1/2021 3:09,59
1/1/2021 3:09,37
1/1/2021 3:09,24
1/1/2021 3:09,58
1/1/2021 3:09,32
1/1/2021 3:10,29
1/1/2021 3:10,56
1/1/2021 3:10,48
1/1/2021 3:10,71
1/1/2021 3:10,48
1/1/2021 3:10,55
1/1/2021 3:10,11
1/1/2021 3:10,5
1/1/2021 3:10,88
1/1/2021 3:10,31
1/1/2021 3:10,2
1/1/2021 3:10,18
1/1/2021 3:10,59
1/1/2021 3:10,72
1/1/2021 3:10,35
1/1/2021 3:10,19
1/1/2021 3:10,49
1/1/2021 3:10,42
1/1/2021 3:10,41
1/1/2021 3:10,79
1/1/2021 3:10,19
1/1/2021 3:10,63
1/1/2021 3:10,79
1/1/2021 3:10,93
1/1/2021 3:10,97
1/1/2021 3:10,87
1/1/2021 3:10,87
1/1/2021 3:11,85
1/1/2021 3:11,75
1/1/2021 3:11,88
1/1/2021 3:11,60
1/1/2021 3:11,93
1/1/2021 3:11,50
1/1/2021 3:11,85
1/1/2021 3:11,73
1/1/2021 3:11,60
1/1/2021 3:11,30
1/1/2021 3:11,90
1/1/2021 3:11,11
1/1/2021 3:11,45
1/1/2021 3:11,98
1/1/2021 3:11,52
1/1/2021 3:11,60
1/1/2021 3:11,84
1/1/2021 3:11,73
1/1/2021 3:11,6
1/1/2021 3:11,90
1/1/2021 3:11,88
1/1/2021 3:11,30
1/1/2021 3:11,74
1/1/2021 3:11,83
1/1/2021 3:11,35
1/1/2021 3:11,53
1/1/2021 3:11,16
1/1/2021 3:11,74
1/1/2021 3:11,21
1/1/2021 3:11,42
1/1/2021 3:11,45
1/1/2021 3:11,34
1/1/2021 3:11,79
1/1/2021 3:11,79
1/1/2021 3:11,25
1/1/2021 3:11,99
1/1/2021 3:11,44
1/1/2021 3:12,57
1/1/2021 3:12,64
1/1/2021 3:12,43
1/1/2021 3:12,42
1/1/2021 3:12,65
1/1/2021 3:12,16
1/1/2021 3:12,8
1/1/2021 3:12,60
1/1/2021 3:12,15
1/1/2021 3:12,1
1/1/2021 3:12,71
1/1/2021 3:12,56
1/1/2021 3:12,80
1/1/2021 3:12,87
1/1/2021 3:12,29
1/1/2021 3:12,6
1/1/2021 3:12,81
1/1/2021 3:12,49
1/1/2021 3:12,77
1/1/2021 3:12,79
1/1/2021 3:12,6
1/1/2021 3:12,47
1/1/2021 3:12,52
1/1/2021 3:12,18
1/1/2021 3:13,5
1/1/2021 3:13,48
1/1/2021 3:13,72
1/1/2021 3:13,80
1/1/2021 3:13,11
1/1/2021 3:13,22
1/1/2021 3:13,53
1/1/2021 3:13,99
1/1/2021 3:13,2
1/1/2021 3:13,54
1/1/2021 3:13,16
1/1/2021 3:13,89
1/1/2021 3:13,67
1/1/2021 3:13,44
1/1/2021 3:13,75
1/1/2021 3:13,20
1/1/2021 3:13,82
1/1/2021 3:13,51
1/1/2021 3:13,43
1/1/2021 3:13,9
1/1/2021 3:13,78
1/1/2021 3:13,27
1/1/2021 3:13,52
1/1/2021 3:13,52
1/1/2021 3:13,73
1/1/2021 3:13,55
1/1/2021 3:13,22
1/1/2021 3:13,17
1/1/2021 3:13,34
1/1/2021 3:13,57
1/1/2021 3:13,94
1/1/2021 3:14,2
1/1/2021 3:14,36
1/1/2021 3:14,82
1/1/2021 3:14,88
1/1/2021 3:14,32
1/1/2021 3:14,99
1/1/2021 3:14,60
1/1/2021 3:14,89
1/1/2021 3:14,21
1/1/2021 3:14,47
1/1/2021 3:14,84
1/1/2021 3:14,22
1/1/2021 3:14,42
1/1/2021 3:14,94
1/1/2021 3:14,84
1/1/2021 3:14,25
1/1/2021 3:14,98
1/1/2021 3:14,37
1/1/2021 3:14,10
1/1/2021 3:14,45
1/1/2021 3:14,13
1/1/2021 3:14,43
1/1/2021 3:14,15
1/1/2021 3:14,96
1/1/2021 3:14,76
1/1/2021 3:14,54
1/1/2021 3:14,50
1/1/2021 3:14,30
1/1/2021 3:15,79
1/1/2021 3:15,88
1/1/2021 3:15,76
1/1/2021 3:15,87
1/1/2021 3:15,40
1/1/2021 3:15,94
1/1/2021 3:15,76
1/1/2021 3:15,2
1/1/2021 3:15,58
1/1/2021 3:15,33
1/1/2021 3:15,82
1/1/2021 3:15,96
1/1/2021 3:15,97
1/1/2021 3:15,60
1/1/2021 3:15,59
1/1/2021 3:15,70
1/1/2021 3:15,62
1/1/2021 3:15,85
1/1/2021 3:15,60
1/1/2021 3:15,29
1/1/2021 3:15,55
1/1/2021 3:15,6
1/1/2021 3:15,68
1/1/2021 3:15,71
1/1/2021 3:15,78
1/1/2021 3:15,3
1/1/2021 3:15,33
1/1/2021 3:15,68
1/1/2021 3:15,68
1/1/2021 3:15,37
1/1/2021 3:15,25
1/1/2021 3:15,0
1/1/2021 3:15,3
1/1/2021 3:15,38
1/1/2021 3:16,89
1/1/2021 3:16,32
1/1/2021 3:16,32
1/1/2021 3:16,19
1/1/2021 3:16,44
1/1/2021 3:16,86
1/1/2021 3:16,81
1/1/2021 3:16,30
1/1/2021 3:16,2
1/1/2021 3:16,89
1/1/2021 3:16,15
1/1/2021 3:16,77
1/1/2021 3:16,97
1/1/2021 3:16,96
1/1/2021 3:16,72
1/1/2021 3:16,12
1/1/2021 3:16,1
1/1/2021 3:16,70
1/1/2021 3:16,20
1/1/2021 3:16,46
1/1/2021 3:16,74
1/1/2021 3:16,32
1/1/2021 3:16,38
1/1/2021 3:16,41
1/1/2021 3:16,8
1/1/2021 3:16,24
1/1/2021 3:16,96
1/1/2021 3:16,18
1/1/2021 3:16,19
1/1/2021 3:16,69
1/1/2021 3:16,16
1/1/2021 3:17,83
1/1/2021 3:17,2
1/1/2021 3:17,50
1/1/2021 3:17,81
1/1/2021 3:17,99
1/1/2021 3:17,36
1/1/2021 3:17,96
1/1/2021 3:17,26
1/1/2021 3:17,44
1/1/2021 3:17,3
1/1/2021 3:17,89
1/1/2021 3:17,95
1/1/2021 3:17,98
1/1/2021 3:17,30
1/1/2021 3:17,11
1/1/2021 3:17,31
1/1/2021 3:17,37
1/1/2021 3:17,59
1/1/2021 3:17,85
1/1/2021 3:17,55
1/1/2021 3:17,13
1/1/2021 3:17,9
1/1/2021 3:17,61
1/1/2021 3:17,67
1/1/2021 3:17,79
1/1/2021 3:17,58
1/1/2021 3:17,96
1/1/2021 3:17,18
1/1/2021 3:17,21
1/1/2021 3:17,8
1/1/2021 3:18,7
1/1/2021 3:18,79
1/1/2021 3:18,17
1/1/2021 3:18,0
1/1/2021 3:18,40
1/1/2021 3:18,54
1/1/2021 3:18,58
1/1/2021 3:18,79
1/1/2021 3:18,48
1/1/2021 3:18,81
1/1/2021 3:18,64
1/1/2021 3:18,82
1/1/2021 3:18,53
1/1/2021 3:18,60
1/1/2021 3:18,2
1/1/2021 3:18,39
1/1/2021 3:18,82
1/1/2021 3:18,81
1/1/2021 3:18,94
1/1/2021 3:18,32
1/1/2021 3:18,17
1/1/2021 3:18,56
1/1/2021 3:18,15
1/1/2021 3:18,79
1/1/2021 3:18,40
1/1/2021 3:18,77
1/1/2021 3:18,62
1/1/2021 3:18,31
1/1/2021 3:18,15
1/1/2021 3:18,15
1/1/2021 3:18,75
1/1/2021 3:18,16
1/1/2021 3:19,71
1/1/2021 3:19,55
1/1/2021 3:19,11
1/1/2021 3:19,98
1/1/2021 3:19,32
1/1/2021 3:19,85
1/1/2021 3:19,49
1/1/2021 3:19,90
1/1/2021 3:19,44
1/1/2021 3:19,16
1/1/2021 3:19,55
1/1/2021 3:19,13
1/1/2021 3:19,22
1/1/2021 3:19,93
1/1/2021 3:19,22
1/1/2021 3:19,40
1/1/2021 3:19,97
1/1/2021 3:19,54
1/1/2021 3:19,60
1/1/2021 3:19,80
1/1/2021 3:19,86
1/1/2021 3:19,48
1/1/2021 3:19,72
1/1/2021 3:19,51
1/1/2021 3:19,1
1/1/2021 3:19,95
1/1/2021 3:19,76
1/1/2021 3:19,58
1/1/2021 3:19,80
1/1/2021 3:19,3
1/1/2021 3:20,76
1/1/2021 3:20,94
1/1/2021 3:20,86
1/1/2021 3:20,87
1/1/2021 3:20,68
1/1/2021 3:20,29
1/1/2021 3:20,36
1/1/2021 3:20,31
1/1/2021 3:20,46
1/1/2021 3:20,71
1/1/2021 3:20,81
1/1/2021 3:20,9
1/1/2021 3:20,28
1/1/2021 3:20,4
1/1/2021 3:20,76
1/1/2021 3:20,0
1/1/2021 3:20,86
1/1/2021 3:20,2
1/1/2021 3:20,70
1/1/2021 3:20,34
1/1/2021 3:20,66
1/1/2021 3:20,81
1/1/2021 3:20,74
1/1/2021 3:20,42
1/1/2021 3:20,59
1/1/2021 3:20,39
1/1/2021 3:20,64
1/1/2021 3:20,28
1/1/2021 3:20,18
1/1/2021 3:20,35
1/1/2021 3:21,42
1/1/2021 3:21,89
1/1/2021 3:21,79
1/1/2021 3:21,35
1/1/2021 3:21,96
1/1/2021 3:21,4
1/1/2021 3:21,77
1/1/2021 3:21,86
1/1/2021 3:21,13
1/1/2021 3:21,46
1/1/2021 3:21,53
1/1/2021 3:21,93
1/1/2021 3:21,82
1/1/2021 3:21,94
1/1/2021 3:21,77
1/1/2021 3:21,45
1/1/2021 3:21,53
1/1/2021 3:21,89
1/1/2021 3:21,50
1/1/2021 3:21,49
1/1/2021 3:21,39
1/1/2021 3:21,31
1/1/2021 3:21,65
1/1/2021 3:21,39
1/1/2021 3:21,54
1/1/2021 3:21,59
1/1/2021 3:22,74
1/1/2021 3:22,8
1/1/2021 3:22,1
1/1/2021 3:22,69
1/1/2021 3:22,84
1/1/2021 3:22,71
1/1/2021 3:22,43
1/1/2021 3:22,55
1/1/2021 3:22,89
1/1/2021 3:22,50
1/1/2021 3:22,31
1/1/2021 3:22,65
1/1/2021 3:22,35
1/1/2021 3:22,75
1/1/2021 3:22,91
1/1/2021 3:22,32
1/1/2021 3:22,41
1/1/2021 3:22,45
1/1/2021 3:22,85
1/1/2021 3:22,60
1/1/2021 3:22,81
1/1/2021 3:22,79
1/1/2021 3:22,47
1/1/2021 3:22,71
1/1/2021 3:22,12
1/1/2021 3:22,56
1/1/2021 3:22,49
1/1/2021 3:23,21
1/1/2021 3:23,12
1/1/2021 3:23,86
1/1/2021 3:23,61
1/1/2021 3:23,28
1/1/2021 3:23,47
1/1/2021 3:23,70
1/1/2021 3:23,34
1/1/2021 3:23,9
1/1/2021 3:23,24
